sku,centro,model_first_flag,actual_first_markdown,delta_weeks
HK1164930FRN00M,7502,2026-02-16,2026-02-16,0.0
HK1164930SYW00L,7502,2025-09-29,2025-09-29,0.0
HK1164930SYW00M,7501,2026-01-12,2026-01-12,0.0
HK1164930SYW00M,AB75,2025-09-22,2025-09-22,0.0
HK1167710OTMOSF,AB75,2025-06-23,2025-06-23,0.0
HK1168450CJD085,7501,2026-01-26,2026-01-26,0.0
HK1168450CJD090,AB75,2025-11-17,2025-11-17,0.0
HK1168450CJD100,7501,2026-02-23,2026-03-09,2.0
HK1168450CJD100,AB75,2025-11-03,2025-11-03,0.0
HK1168450CJD105,7501,2026-02-16,2026-02-16,0.0
HK1168450CJD105,AB75,2025-09-29,2025-09-29,0.0
HK1168450RRSL070,7501,2026-02-16,2026-02-16,0.0
HK1168450RRSL080,7501,2026-01-19,2026-01-19,0.0
HK1168450RRSL095,7501,2026-03-09,2026-03-09,0.0
HK1168450TVN070,7501,2026-03-09,2026-03-09,0.0
HK1168450TVN080,7501,2026-03-02,2026-03-02,0.0
HK1168450TVN085,7501,2026-01-19,2026-01-19,0.0
HK1168450TVN090,7501,2026-02-02,2026-02-02,0.0
HK1168450TVN095,7501,2026-02-02,2026-02-02,0.0
HK1168450TVN095,AB75,2025-12-15,2025-12-15,0.0
HK1168450TVN100,7501,2026-03-02,2026-03-09,1.0
HK1168450TVN110,7501,2026-01-26,2026-01-26,0.0
HK1168690BWHT080,7502,2026-01-12,2026-01-12,0.0
HK1168690BWHT085,7501,2026-02-16,2026-02-16,0.0
HK1168690BWHT090,7501,2026-02-02,2026-02-02,0.0
HK1168690BWHT090,7502,2025-12-29,2025-12-29,0.0
HK1168690BWHT095,7501,2025-10-13,2025-10-13,0.0
HK1168690BWHT095,7502,2026-01-19,2026-01-19,0.0
HK1168690BWHT095,AB75,2026-01-26,2026-01-26,0.0
HK1168690BWHT100,7501,2026-01-12,2026-01-12,0.0
HK1168690BWHT100,7502,2026-01-12,2026-01-12,0.0
HK1168690BWHT100,AB75,2026-02-02,2026-02-02,0.0
HK1168690BWHT105,7502,2025-10-06,2025-10-06,0.0
HK1168690BWHT110,7502,2026-01-05,2026-01-05,0.0
HK1168690BWHT110,AB75,2025-12-15,2025-12-15,0.0
HK1168690BWHT120,7502,2026-02-02,2026-02-02,0.0
HK1168690BWHT120,7599,2025-11-24,2025-11-24,0.0
HK1168690SSTC090,7501,2025-12-22,2025-12-22,0.0
HK1168690SSTC090,7502,2025-09-29,2025-09-29,0.0
HK1168690SSTC095,7501,2026-01-26,2026-01-26,0.0
HK1168690SSTC095,7502,2026-01-12,2026-01-12,0.0
HK1168690SSTC095,AB75,2026-02-09,2026-02-09,0.0
HK1168690SSTC100,7501,2026-02-23,2026-02-23,0.0
HK1168690SSTC100,7502,2026-01-19,2026-01-19,0.0
HK1168690SSTC100,AB75,2025-11-24,2025-11-24,0.0
HK1168690SSTC105,7501,2025-11-24,2025-11-24,0.0
HK1168690SSTC105,7502,2025-11-17,2025-11-17,0.0
HK1168690SSTC105,AB75,2026-02-16,2026-02-16,0.0
HK1168690SSTC110,7501,2026-02-09,2026-02-09,0.0
HK1168690SSTC110,7502,2025-10-20,2025-10-20,0.0
HK1168690SSTC115,7502,2025-12-15,2025-12-15,0.0
HK1168691BWHT055,AB75,2025-11-10,2025-11-10,0.0
HK1168691BWHT060,AB75,2025-09-22,2025-09-22,0.0
HK1168691BWHT065,7502,2025-10-06,2025-10-06,0.0
HK1168691BWHT065,AB75,2026-02-02,2026-02-02,0.0
HK1168691BWHT070,7501,2025-12-08,2025-12-08,0.0
HK1168691BWHT070,7502,2025-12-01,2025-12-01,0.0
HK1168691BWHT070,AB75,2026-02-09,2026-02-09,0.0
HK1168691BWHT075,7501,2025-10-20,2025-10-20,0.0
HK1168691BWHT075,7502,2026-01-12,2026-01-12,0.0
HK1168691BWHT075,AB75,2025-12-15,2025-12-15,0.0
HK1168691BWHT080,7501,2026-01-05,2026-01-05,0.0
HK1168691BWHT085,7501,2025-09-22,2025-09-22,0.0
HK1168691BWHT085,7502,2025-12-15,2025-12-15,0.0
HK1168691BWHT085,AB75,2025-12-08,2025-12-08,0.0
HK1168691BWHT090,7501,2026-02-02,2026-02-02,0.0
HK1168691BWHT090,AB75,2025-11-17,2025-11-17,0.0
HK1168691BWHT095,AB75,2025-12-15,2025-12-15,0.0
HK1168691RCRM060,7502,2025-09-29,2025-09-29,0.0
HK1168691RCRM060,AB75,2025-09-29,2025-09-29,0.0
HK1168691RCRM065,7502,2025-09-29,2025-09-29,0.0
HK1168691RCRM065,AB75,2025-12-29,2025-12-29,0.0
HK1168691RCRM070,7501,2025-12-15,2025-12-15,0.0
HK1168691RCRM070,7502,2026-01-19,2026-01-19,0.0
HK1168691RCRM070,AB75,2025-10-20,2025-10-20,0.0
HK1168691RCRM075,7501,2026-02-02,2026-02-02,0.0
HK1168691RCRM075,7502,2026-02-16,2026-02-16,0.0
HK1168691RCRM080,7501,2025-10-20,2025-10-20,0.0
HK1168691RCRM080,7502,2025-10-13,2025-10-13,0.0
HK1168691RCRM080,AB75,2025-11-24,2025-11-24,0.0
HK1168691RCRM085,7502,2025-11-17,2025-11-17,0.0
HK1168691RCRM085,AB75,2025-11-24,2025-11-24,0.0
HK1168691RCRM090,7502,2025-10-06,2025-10-06,0.0
HK1168691RCRM090,AB75,2025-12-08,2025-12-08,0.0
HK1168691RCRM095,AB75,2025-10-20,2025-10-20,0.0
HK1168716BCKT080,7501,2026-02-09,2026-02-09,0.0
HK1168716BCKT080,7502,2025-11-17,2025-11-17,0.0
HK1168716BCKT080,AB75,2025-11-03,2025-11-03,0.0
HK1168716BCKT085,7502,2025-10-06,2025-10-06,0.0
HK1168716BCKT090,7501,2025-11-24,2025-11-24,0.0
HK1168716BCKT090,7502,2025-12-01,2025-12-01,0.0
HK1168716BCKT090,AB75,2025-11-10,2025-11-10,0.0
HK1168716BCKT095,AB75,2025-12-01,2025-12-01,0.0
HK1168716BCKT100,7502,2026-02-02,2026-02-02,0.0
HK1168716BCKT100,AB75,2025-11-03,2025-11-03,0.0
HK1168716BCKT105,7501,2026-01-26,2026-01-26,0.0
HK1168716BCKT105,7502,2025-10-06,2025-10-06,0.0
HK1168716BCKT105,AB75,2025-10-13,2025-10-13,0.0
HK1168716BCKT110,AB75,2025-10-27,2025-10-27,0.0
HK1168716BCKT115,7502,2026-02-09,2026-02-09,0.0
HK1168716BCKT115,AB75,2025-12-01,2025-12-01,0.0
HK1168716FYP100,AB75,2026-03-16,2026-03-16,0.0
HK1168716MPLC080,7502,2025-10-20,2025-10-20,0.0
HK1168716MPLC080,AB75,2025-11-24,2025-11-24,0.0
HK1168716MPLC085,7501,2026-02-02,2026-02-02,0.0
HK1168716MPLC085,7502,2026-01-05,2026-01-05,0.0
HK1168716MPLC085,AB75,2025-12-15,2025-12-15,0.0
HK1168716MPLC090,7501,2026-02-02,2026-02-02,0.0
HK1168716MPLC090,7502,2025-10-06,2025-10-06,0.0
HK1168716MPLC090,AB75,2025-11-03,2025-11-03,0.0
HK1168716MPLC095,7501,2026-01-26,2026-01-26,0.0
HK1168716MPLC095,7502,2025-10-13,2025-10-13,0.0
HK1168716MPLC095,AB75,2025-10-27,2025-10-27,0.0
HK1168716MPLC100,7501,2025-11-03,2025-11-03,0.0
HK1168716MPLC105,7502,2026-02-16,2026-02-16,0.0
HK1168716MPLC105,AB75,2026-02-23,2026-02-23,0.0
HK1168716MPLC120,AB75,2025-11-10,2025-11-10,0.0
HK1168716MPLC125,AB75,2026-03-09,2026-03-09,0.0
HK1168717BSHD070,7502,2025-12-15,2025-12-15,0.0
HK1168717BSHD070,AB75,2025-11-24,2025-11-24,0.0
HK1168717BSHD075,7502,2025-09-29,2025-09-29,0.0
HK1168717BSHD075,AB75,2025-12-15,2025-12-15,0.0
HK1168717BSHD080,7501,2026-01-12,2026-01-12,0.0
HK1168717BSHD080,7502,2025-10-27,2025-10-27,0.0
HK1168717BSHD080,AB75,2025-11-10,2025-11-10,0.0
HK1168717BSHD085,7501,2025-12-08,2025-12-08,0.0
HK1168717BSHD085,7502,2026-01-19,2026-01-19,0.0
HK1168717BSHD085,AB75,2025-11-17,2025-11-17,0.0
HK1168717BSHD090,7501,2026-01-19,2026-01-19,0.0
HK1168717BSHD090,7502,2026-01-19,2026-01-19,0.0
HK1168717BSHD090,AB75,2026-01-19,2026-01-19,0.0
HK1168717BSHD100,AB75,2025-12-15,2025-12-15,0.0
HK1168720NNHK085,7599,2026-01-05,2026-01-05,0.0
HK1168720NNHK085,AB75,2025-12-15,2025-12-15,0.0
HK1168720NNHK090,7501,2026-03-02,2026-03-16,2.0
HK1168720NNHK090,7599,2026-01-05,2026-01-05,0.0
HK1168720NNHK090,AB75,2025-12-01,2025-12-01,0.0
HK1168720NNHK095,7501,2026-02-23,2026-02-23,0.0
HK1168720NNHK095,7599,2026-01-05,2026-01-05,0.0
HK1168720NNHK100,7501,2026-02-23,2026-02-23,0.0
HK1168720NNHK100,7599,2026-01-05,2026-01-05,0.0
HK1168720NNHK100,AB75,2025-11-24,2025-11-24,0.0
HK1168720NNHK105,7599,2026-01-05,2026-01-05,0.0
HK1168720NNHK105,AB75,2026-02-09,2026-02-09,0.0
HK1168720NNHK110,AB75,2026-02-02,2026-02-02,0.0
HK1168720NNHK115,AB75,2026-01-19,2026-01-19,0.0
HK1168720NNHK125,AB75,2025-11-24,2025-11-24,0.0
HK1168721NNRS070,7599,2026-01-05,2026-01-05,0.0
HK1168721NNRS075,AB75,2025-11-17,2025-11-17,0.0
HK1168721NNRS085,7501,2026-01-12,2026-01-12,0.0
HK1168721NNRS085,7599,2026-01-05,2026-01-05,0.0
HK1168721NNRS085,AB75,2026-03-02,2026-03-02,0.0
HK1168721NNRS090,7599,2026-01-05,2026-01-05,0.0
HK1168722NNR085,AB75,2026-01-05,2026-01-05,0.0
HK1168722NNR095,7501,2026-01-26,2026-01-26,0.0
HK1168722NNR095,AB75,2026-02-23,2026-02-23,0.0
HK1168722NNR105,7501,2025-12-15,2025-12-15,0.0
HK1168722NNR110,AB75,2026-03-02,2026-03-02,0.0
HK1168722NNR115,7501,2026-02-16,2026-02-16,0.0
HK1168722NNR115,AB75,2026-03-02,2026-03-02,0.0
HK1168722NNR120,7501,2025-11-24,2025-11-24,0.0
HK1168722NNR120,AB75,2026-02-23,2026-02-23,0.0
HK1168722NNR125,AB75,2026-02-02,2026-02-02,0.0
HK1168722SWRD080,7502,2025-09-29,2025-09-29,0.0
HK1168722SWRD085,7501,2025-09-22,2025-09-22,0.0
HK1168722SWRD085,7502,2025-10-06,2025-10-06,0.0
HK1168722SWRD085,AB75,2025-09-22,2025-09-22,0.0
HK1168722SWRD090,7501,2025-09-22,2025-09-22,0.0
HK1168722SWRD090,7502,2025-09-29,2025-09-29,0.0
HK1168722SWRD090,AB75,2025-09-29,2025-09-29,0.0
HK1168722SWRD095,7501,2026-02-02,2026-02-02,0.0
HK1168722SWRD095,7502,2025-11-24,2025-11-24,0.0
HK1168722SWRD095,AB75,2025-09-29,2025-09-29,0.0
HK1168722SWRD100,7501,2025-11-10,2025-11-10,0.0
HK1168722SWRD100,7502,2025-10-20,2025-10-20,0.0
HK1168722SWRD100,AB75,2025-09-29,2025-09-29,0.0
HK1168722SWRD105,7501,2025-10-06,2025-10-06,0.0
HK1168722SWRD105,7502,2025-09-29,2025-09-29,0.0
HK1168722SWRD105,AB75,2025-09-22,2025-09-22,0.0
HK1168722SWRD110,7501,2025-11-24,2025-12-01,1.0
HK1168722SWRD110,7502,2025-10-20,2025-10-20,0.0
HK1168722SWRD110,AB75,2025-10-20,2025-10-20,0.0
HK1168722SWRD115,7501,2026-02-23,2026-02-23,0.0
HK1168722SWRD115,7502,2025-10-13,2025-10-13,0.0
HK1168722SWRD115,AB75,2026-01-26,2026-01-26,0.0
HK1168722SWRD120,7501,2025-12-29,2025-12-29,0.0
HK1168722SWRD120,7502,2025-10-20,2025-10-20,0.0
HK1168722SWRD120,AB75,2026-01-26,2026-01-26,0.0
HK1168723ABNT085,AB75,2026-03-09,2026-03-09,0.0
HK1168723NNR060,7501,2026-03-02,2026-03-09,1.0
HK1168723NNR060,AB75,2025-12-15,2025-12-15,0.0
HK1168723NNR065,7501,2025-12-01,2025-12-01,0.0
HK1168723NNR070,7501,2026-02-09,2026-02-09,0.0
HK1168723NNR070,AB75,2026-03-02,2026-03-02,0.0
HK1168723NNR075,7501,2026-02-02,2026-02-02,0.0
HK1168723NNR075,AB75,2026-01-12,2026-01-12,0.0
HK1168723NNR080,7501,2026-02-23,2026-02-23,0.0
HK1168723NNR085,7501,2026-01-26,2026-01-26,0.0
HK1168723NNR090,7501,2025-12-29,2025-12-29,0.0
HK1168723NNR090,AB75,2026-03-16,2026-03-16,0.0
HK1168724WBLC060,AB75,2025-11-03,2025-11-03,0.0
HK1168724WBLC065,7501,2026-02-09,2026-02-09,0.0
HK1168724WBLC075,7501,2025-10-20,2025-10-20,0.0
HK1168724WBLC075,7599,2025-11-24,2025-11-24,0.0
HK1168724WBLC080,AB75,2025-09-22,2025-09-22,0.0
HK1168724WBLC085,7501,2025-12-15,2025-12-15,0.0
HK1168724WBLC090,7501,2025-09-22,2025-09-22,0.0
HK1168724WBLC090,7502,2025-10-20,2025-10-20,0.0
HK1168724WBLC095,7501,2025-11-17,2025-11-17,0.0
HK1168724WBLC095,7599,2025-11-24,2025-11-24,0.0
HK1168724WBLC095,AB75,2025-10-27,2025-10-27,0.0
HK1168724WBLC100,7501,2025-09-22,2025-09-22,0.0
HK1168724WBLC100,AB75,2026-02-09,2026-02-09,0.0
HK1168724WBLC105,7501,2025-10-06,2025-10-06,0.0
HK1168724WBLC105,7502,2025-12-01,2025-12-01,0.0
HK1168724WBLC105,AB75,2025-10-20,2025-10-20,0.0
HK1168724WBLC110,7501,2025-11-03,2025-11-03,0.0
HK1168724WBLC110,AB75,2025-09-29,2025-09-29,0.0
HK1168724WBLC115,7502,2025-09-29,2025-09-29,0.0
HK1168724WBLC115,7599,2025-11-24,2025-11-24,0.0
HK1168724WBLC120,7502,2025-12-29,2025-12-29,0.0
HK1168724WBLC120,7599,2025-11-24,2025-11-24,0.0
HK1168724WBLC120,AB75,2025-10-27,2025-10-27,0.0
HK1168931BKSV070,7501,2026-03-02,2026-03-02,0.0
HK1168931BKSV080,7501,2025-12-22,2025-12-22,0.0
HK1168931BKSV100,AB75,2026-03-09,2026-03-09,0.0
HK1168931PKY090,7501,2025-12-08,2025-12-08,0.0
HK1168931PKY095,7501,2025-12-08,2025-12-08,0.0
HK1168931PKY105,7501,2026-02-16,2026-02-16,0.0
HK1168931PKY110,7501,2025-12-22,2025-12-22,0.0
HK1168931SGS075,7501,2026-02-02,2026-02-02,0.0
HK1168931SGS075,AB75,2025-12-22,2025-12-22,0.0
HK1168931SGS080,7501,2025-12-15,2025-12-15,0.0
HK1168931SGS080,AB75,2026-01-12,2026-01-12,0.0
HK1168931SGS085,7501,2026-01-12,2026-01-12,0.0
HK1168931SGS100,7501,2026-01-26,2026-01-26,0.0
HK1168931SGS105,7501,2026-03-02,2026-03-09,1.0
HK1168931SGS105,AB75,2026-03-09,2026-03-09,0.0
HK1169070BLKOSF,7501,2026-02-09,2026-02-09,0.0
HK1169070BLKOSF,AB75,2026-02-23,2026-02-23,0.0
HK1170330BLKOSF,7502,2026-03-09,2026-03-16,1.0
HK1170330BLKOSF,AB75,2026-03-09,2026-03-09,0.0
HK1170330HKCTOSF,7501,2026-02-23,2026-02-23,0.0
HK1170330WHTOSF,7501,2026-02-09,2026-02-09,0.0
HK1170332BLK00L,7501,2026-02-09,2026-02-09,0.0
HK1170332BLK00L,7502,2026-03-02,2026-03-02,0.0
HK1170332BLK00L,AB75,2026-03-09,2026-03-09,0.0
HK1170332BLK00M,7501,2026-02-09,2026-02-09,0.0
HK1170332BLK0XL,7501,2026-02-09,2026-02-09,0.0
HK1170890BLK0XL,7501,2026-03-09,2026-03-09,0.0
HK1170890BLK0XL,7502,2026-01-05,2026-01-05,0.0
HK1171850BBLC090,AB75,2026-03-09,2026-03-09,0.0
HK1171851BBLC095,AB75,2026-03-02,2026-03-02,0.0
HK1171851BBLC120,7501,2026-03-16,2026-03-16,0.0
HK1171851BKLB070,AB75,2026-02-16,2026-02-16,0.0
HK1171851BKLB100,AB75,2026-02-23,2026-02-23,0.0
HK1171851BKLB105,AB75,2026-02-16,2026-02-16,0.0
HK1171894BBLC095,7501,2026-03-09,2026-03-09,0.0
HK1171894BBLC105,7501,2026-03-16,2026-03-16,0.0
HK1171904BWHT115,7501,2026-03-09,2026-03-09,0.0
HK1171927NYZ105,7501,2026-03-09,2026-03-09,0.0
HK1171927NYZ120,7501,2026-03-16,2026-03-16,0.0
HK1171928BWHT075,AB75,2026-03-16,2026-03-16,0.0
HK1171928BWHT095,AB75,2026-03-16,2026-03-16,0.0
HK1171928BWHT100,AB75,2026-03-16,2026-03-16,0.0
HK1171928BWHT105,AB75,2026-03-09,2026-03-09,0.0
HK1171928VMR085,AB75,2026-03-16,2026-03-16,0.0
HK1171928VMR100,AB75,2026-03-09,2026-03-09,0.0
HK1171928VMR105,AB75,2026-03-16,2026-03-16,0.0
HK1171929VWN075,AB75,2026-03-16,2026-03-16,0.0
HK1171932BWHT090,AB75,2026-03-09,2026-03-09,0.0
HK1171932MLFD085,AB75,2026-03-16,2026-03-16,0.0
HK1171932MLFD125,AB75,2026-03-09,2026-03-09,0.0
HK1171938LYC055,AB75,2026-03-09,2026-03-09,0.0
HK1172912BBLC080,AB75,2025-11-17,2025-11-17,0.0
HK1172912BBLC090,7502,2026-02-16,2026-02-16,0.0
HK1172912BBLC090,AB75,2026-03-02,2026-03-02,0.0
HK1172912BBLC105,7501,2026-02-09,2026-02-09,0.0
HK1172912BBLC110,AB75,2026-01-19,2026-01-19,0.0
HK1172912BBLC120,7501,2026-02-09,2026-02-09,0.0
HK1173950CWYS0ML,7501,2026-02-09,2026-02-09,0.0
HK1173950CWYS0ML,AB75,2026-03-09,2026-03-09,0.0
HK1173950CWYS0SM,7501,2026-02-16,2026-02-16,0.0
HK1173950CWYS0SM,7502,2026-03-09,2026-03-16,1.0
HK1173950HKCT0ML,7501,2026-02-09,2026-02-09,0.0
HK1173950HKCT0ML,AB75,2026-03-09,2026-03-09,0.0
HK1173950WHT0ML,7501,2026-02-09,2026-02-09,0.0
HK1173950WHT0SM,7501,2026-03-02,2026-03-09,1.0
HK1173952BBBLC00L,7501,2026-03-02,2026-03-09,1.0
HK1173952BBBLC00L,7502,2026-02-16,2026-02-16,0.0
HK1173952BBBLC00L,AB75,2026-03-02,2026-03-02,0.0
HK1173952BBBLC00M,7501,2026-02-16,2026-02-16,0.0
HK1173952BBBLC0XL,7501,2026-02-16,2026-02-16,0.0
HK1173952BBBLC0XL,7502,2026-02-16,2026-02-16,0.0
HK1173952VYR00L,7501,2026-03-02,2026-03-09,1.0
HK1173952VYR00M,7501,2026-02-16,2026-02-16,0.0
HK1173952WHTWH00L,7501,2026-02-09,2026-02-09,0.0
HK1173952WHTWH00M,7501,2026-02-16,2026-02-16,0.0
HK1173952WHTWH00M,AB75,2026-02-16,2026-02-16,0.0
HK1173952WHTWH00S,7501,2026-02-09,2026-02-09,0.0
HK1174750BLK00S,7501,2026-02-09,2026-02-09,0.0
HK1174750BLK0XL,7502,2026-02-23,2026-02-23,0.0
HK1174750BLK0XL,AB75,2026-02-09,2026-02-09,0.0
HK1174751BLK00S,7501,2026-02-09,2026-02-09,0.0
HK1174751WHT00S,7501,2026-02-09,2026-02-09,0.0
HK1174751WHT0XS,7502,2026-03-02,2026-03-02,0.0
HK1175490BCKT070,7502,2026-01-26,2026-01-26,0.0
HK1175490BCKT080,7501,2026-01-19,2026-01-19,0.0
HK1175490BCKT080,7502,2026-01-19,2026-01-19,0.0
HK1175490BCKT085,7501,2025-11-24,2025-11-24,0.0
HK1175490BCKT085,7502,2026-01-19,2026-01-19,0.0
HK1175490BCKT090,7501,2025-11-24,2025-11-24,0.0
HK1175490BCKT090,7502,2025-12-01,2025-12-01,0.0
HK1175490BCKT095,7501,2026-01-12,2026-01-12,0.0
HK1175490BCKT095,7502,2026-02-16,2026-02-16,0.0
HK1175490BCKT100,7501,2025-12-29,2025-12-29,0.0
HK1175490BCKT100,7502,2026-01-19,2026-01-19,0.0
HK1175490BCKT110,7502,2026-02-16,2026-02-16,0.0
HK1175490FVY070,AB75,2025-12-15,2025-12-15,0.0
HK1175570WHT00L,7501,2026-02-09,2026-02-09,0.0
HK1175570WHT00M,7501,2026-02-09,2026-02-09,0.0
HK1175770BLK00M,7501,2026-03-16,2026-03-16,0.0
HK1175770HKB00L,7501,2025-12-22,2025-12-22,0.0
HK1175770HKB00L,7502,2025-12-08,2025-12-08,0.0
HK1175770HKB00M,7501,2025-12-01,2025-12-01,0.0
HK1175770HKB00M,7502,2025-12-01,2025-12-01,0.0
HK1175770HKB00S,7501,2026-01-19,2026-01-19,0.0
HK1175770HKB00S,7502,2026-01-12,2026-01-12,0.0
HK1175770HKB00S,7599,2026-01-05,2026-01-05,0.0
HK1175770HKB0XL,7502,2025-12-29,2025-12-29,0.0
HK1175770HKB0XL,7599,2026-01-05,2026-01-05,0.0
HK1175771BLK00L,7501,2025-12-15,2025-12-15,0.0
HK1175771BLK00L,7502,2025-11-24,2025-11-24,0.0
HK1175771BLK00L,7599,2025-11-24,2025-11-24,0.0
HK1175771BLK00M,7501,2025-12-22,2025-12-22,0.0
HK1175771BLK00M,7502,2025-09-29,2025-09-29,0.0
HK1175771BLK00M,7599,2026-01-05,2026-01-05,0.0
HK1175771BLK00S,7502,2025-12-15,2025-12-15,0.0
HK1175771BLK0XL,7501,2025-12-01,2025-12-01,0.0
HK1175771BLK0XL,7502,2025-12-08,2025-12-08,0.0
HK1175771BLK0XL,7599,2026-01-05,2026-01-05,0.0
HK1175771HKB00L,7501,2026-03-09,2026-03-09,0.0
HK1175771LVA00M,7501,2026-03-09,2026-03-09,0.0
HK1175771LVA0XL,7501,2026-03-09,2026-03-09,0.0
HK1175771WDMS00L,7501,2025-12-08,2025-12-08,0.0
HK1175771WDMS00L,7502,2025-11-17,2025-11-17,0.0
HK1175771WDMS00L,7599,2026-01-05,2026-01-05,0.0
HK1175771WDMS00M,7501,2025-12-08,2025-12-08,0.0
HK1175771WDMS00M,7502,2025-12-01,2025-12-08,1.0
HK1175771WDMS00M,7599,2026-01-05,2026-01-05,0.0
HK1175771WDMS00M,AB75,2025-11-24,2025-11-24,0.0
HK1175771WDMS00S,7501,2025-12-08,2025-12-08,0.0
HK1175771WDMS00S,7502,2025-10-13,2025-10-13,0.0
HK1175771WDMS00S,7599,2026-01-05,2026-01-05,0.0
HK1175771WDMS0XL,7501,2025-12-15,2025-12-15,0.0
HK1175771WDMS0XL,7502,2025-11-24,2025-12-01,1.0
HK1175771WDMS0XL,7599,2026-01-05,2026-01-05,0.0
HK1175772BLK00M,7502,2026-03-09,2026-03-09,0.0
HK1175772BLK0XL,7502,2026-03-09,2026-03-09,0.0
HK1175773PPNKB00L,7502,2025-12-08,2025-12-08,0.0
HK1175773PPNKB00M,7502,2025-09-29,2025-09-29,0.0
HK1175773PPNKB00M,7599,2026-01-05,2026-01-05,0.0
HK1175773PPNKB00S,7502,2025-12-08,2025-12-08,0.0
HK1175773PPNKB00S,7599,2026-01-05,2026-01-05,0.0
HK1175773PPNKB0XS,7502,2025-10-06,2025-10-06,0.0
HK1175773PPNKB0XS,7599,2026-01-05,2026-01-05,0.0
HK1175774BLK00S,7501,2026-03-09,2026-03-09,0.0
HK1175774HKB00L,7502,2025-12-22,2025-12-22,0.0
HK1175774HKB00M,7502,2025-12-08,2025-12-08,0.0
HK1175774HKB00M,7599,2026-01-05,2026-01-05,0.0
HK1175774HKB00S,7502,2025-12-08,2025-12-22,2.0
HK1175775BLK00L,7501,2025-12-22,2025-12-22,0.0
HK1175775BLK00L,7502,2025-09-29,2025-09-29,0.0
HK1175775BLK00M,7501,2025-12-29,2025-12-29,0.0
HK1175775BLK00S,7502,2025-12-15,2025-12-15,0.0
HK1175775BLK00S,7599,2026-01-05,2026-01-05,0.0
HK1175775BLK0XS,7501,2026-02-16,2026-02-16,0.0
HK1175775BLK0XS,7502,2026-01-26,2026-01-26,0.0
HK1176971BLK00L,7501,2025-12-08,2025-12-08,0.0
HK1176971BLK00L,7502,2025-12-08,2025-12-08,0.0
HK1176971BLK00M,7501,2025-11-24,2025-12-01,1.0
HK1176971BLK00M,7502,2025-12-08,2025-12-08,0.0
HK1176971BLK00M,7599,2025-11-24,2025-11-24,0.0
HK1176971BLK00M,AB75,2025-11-24,2025-11-24,0.0
HK1176971BLK00S,7501,2025-11-24,2025-11-24,0.0
HK1176971BLK00S,7502,2025-12-15,2025-12-15,0.0
HK1176971BLK0XL,7502,2025-12-08,2025-12-08,0.0
HK1176972BLK00L,7501,2025-11-24,2025-11-24,0.0
HK1176972BLK00L,7502,2025-10-13,2025-10-13,0.0
HK1176972BLK00M,7501,2025-12-15,2025-12-22,1.0
HK1176972BLK00M,7502,2025-11-17,2025-11-17,0.0
HK1176972BLK00S,7501,2025-11-24,2025-11-24,0.0
HK1176972BLK0XL,7502,2025-12-08,2025-12-08,0.0
HK1176974BLK00L,7599,2026-01-05,2026-01-05,0.0
HK1176974BLK00M,7501,2025-12-01,2025-12-01,0.0
HK1176974BLK00M,7502,2025-12-08,2025-12-08,0.0
HK1176974BLK00M,7599,2026-01-05,2026-01-05,0.0
HK1176974BLK00M,AB75,2025-11-10,2025-11-10,0.0
HK1176974BLK00S,7501,2025-11-17,2025-11-24,1.0
HK1176974BLK00S,7502,2025-12-08,2025-12-08,0.0
HK1176974BLK00S,7599,2026-01-05,2026-01-05,0.0
HK1176974BLK00S,AB75,2026-03-09,2026-03-09,0.0
HK1176974BLK0XS,7599,2026-01-05,2026-01-05,0.0
